Time,step,pos_x,pos_y,action,reward,episode_reward
2019年11月16日14:17:04,19,83.16666666666667,85.0,1,-9.475542164052968,-150.72361260796035
2019年11月16日14:17:10,20,71.66666666666667,85.33333333333333,6,-20.851751812592425,-171.57536442055277
2019年11月16日14:17:16,21,78.16666666666667,85.5,9,-3.463210028748648,-175.03857444930142
2019年11月16日14:17:22,22,69.5,85.5,1,-18.046367579132664,-193.08494202843409
2019年11月16日14:17:28,23,66.5,85.33333333333333,11,-12.678455065722602,-205.7633970941567
2019年11月16日14:17:35,24,56.833333333333336,65.83333333333333,2,-18.050321729209713,-223.8137188233664
2019年11月16日14:17:41,25,73.16666666666667,52.833333333333336,0,7.102854628556827,-216.71086419480957
2019年11月16日14:17:48,26,94.197998046875,57.60589090983073,0,13.258757571624642,-203.45210662318493
2019年11月16日14:17:55,27,74.16666666666667,62.166666666666664,8,-31.126227243962433,-234.57833386714736
2019年11月16日14:18:03,28,85.66666666666667,80.33333333333333,7,2.1912162850969708,-232.3871175820504
2019年11月16日14:18:09,29,87.58428955078125,57.36107381184896,1,-3.572549525311075,-235.95966710736147
2019年11月16日14:18:16,30,96.54494222005208,51.82209777832031,0,-2.648411624772166,-238.60807873213363
2019年11月16日14:18:23,31,111.33333333333333,48.0,0,7.878125512829882,-230.72995321930375
2019年11月16日14:18:35,32,114.66666666666667,41.833333333333336,0,-2.2226540671038606,-232.9526072864076
2019年11月16日14:18:42,33,115.83333333333333,38.333333333333336,10,-7.473773345159344,-240.42638063156696
2019年11月16日14:18:48,34,115.83333333333333,51.666666666666664,5,-10.195781138571391,-250.62216177013835
2019年11月16日14:18:55,35,125.66666666666667,24.5,2,-1.038024772555076,-251.66018654269342
2019年11月16日14:19:00,36,136.66666666666666,13.166666666666666,11,-2.1641924415968674,-253.8243789842903
2019年11月16日14:19:07,37,121.66666666666667,0.8333333333333334,2,-24.646146365138804,-278.47052534942907
2019年11月16日14:19:13,38,122.66666666666667,0.5,1,-9.682861782481467,-288.15338713191056
2019年11月16日14:19:19,39,134.0,14.666666666666666,3,9.159875507479569,-278.993511624431
2019年11月16日14:19:25,40,124.33333333333333,13.5,3,-21.44911776381609,-300.4426293882471
2019年11月16日14:19:30,41,117.66666666666667,0.5,11,-16.837199322466347,-317.27982871071345
2019年11月16日14:19:37,42,104.16666666666667,9.5,0,-22.02034554068075,-339.3001742513942
2019年11月16日14:19:44,43,115.0,1.0,0,3.840321461987031,-335.45985278940714
2019年11月16日14:19:50,44,125.33333333333333,0.8333333333333334,9,13.953957466580732,-321.5058953228264
2019年11月16日14:19:56,45,21.483428955078125,2.304419199625651,9,-107.31038074534257,-428.816276068169
2019年11月16日14:20:03,46,19.666666666666668,4.5,0,-10.0,-438.816276068169
2019年11月16日14:20:08,47,84.69318135579428,18.833333333333332,7,-18.486915715471355,-457.30319178364033
2019年11月16日14:20:15,48,118.33333333333333,0.8333333333333334,0,19.518247258711938,-437.7849445249284
2019年11月16日14:20:22,49,97.04761759440105,18.0,6,-22.63984650760517,-460.42479103253356
2019年11月16日14:20:29,50,86.0,29.833333333333332,4,-20.978302219819142,-481.40309325235273
2019年11月16日14:20:36,51,77.99999999999999,19.833333333333332,0,-15.150161138536674,-496.5532543908894
2019年11月16日14:20:43,52,95.0,3.6666666666666665,0,6.10939145655297,-490.4438629343364
2019年11月16日14:20:50,53,92.33333333333333,0.8333333333333334,4,-13.61700209601048,-504.06086503034686
2019年11月16日14:20:55,54,90.0,17.833333333333332,1,-24.576494956108178,-528.6373599864551
2019年11月16日14:21:01,55,94.33333333333333,28.666666666666668,5,-3.579022301238723,-532.2163822876938
2019年11月16日14:21:08,56,85.30681864420573,21.833333333333332,6,-20.9776563098265,-553.1940385975204
2019年11月16日14:21:15,57,90.33333333333333,34.166666666666664,0,-2.3832648006031434,-555.5773033981235
2019年11月16日14:21:21,58,67.0,65.83333333333333,1,-34.748960949541186,-590.3262643476646
2019年11月16日14:21:46,59,66.0,54.666666666666664,10,-10.212481611746597,-600.5387459594112
2019年11月16日14:21:53,60,43.5,57.666666666666664,0,-33.46183428862051,-634.0005802480317
2019年11月16日14:21:59,61,41.833333333333336,61.166666666666664,2,-10.0,-644.0005802480317
2019年11月16日14:22:05,62,41.833333333333336,61.166666666666664,1,-10.0,-654.0005802480317
2019年11月16日14:22:12,63,46.60467020670573,85.05716451009114,10,-8.357574488612755,-662.3581547366445
2019年11月16日14:22:18,64,41.333333333333336,85.5,8,-15.263198288453196,-677.6213530250976
2019年11月16日14:22:25,65,50.833333333333336,85.33333333333333,0,-0.7677153242727002,-678.3890683493703
2019年11月16日14:22:31,66,50.5,85.33333333333333,5,-10.9818832743685,-689.3709516237388
2019年11月16日14:22:37,67,51.5,85.5,9,-9.408640870943628,-698.7795924946824
2019年11月16日14:22:43,68,50.833333333333336,85.5,7,-11.013446552095502,-709.793039046778
2019年11月16日14:22:50,69,52.333333333333336,85.33333333333333,10,-7.08554585028358,-716.8785848970615
2019年11月16日14:22:56,70,52.5,85.16666666666667,3,-9.507995120089248,-726.3865800171508
2019年11月16日14:23:37,0,52.5,85.5,2,-10.0,-10.0
2019年11月16日14:23:43,1,52.5,85.5,7,-10.0,-20.0
2019年11月16日14:23:49,2,52.5,85.5,5,-10.0,-30.0
2019年11月16日14:23:56,3,52.5,85.5,4,-10.0,-40.0
2019年11月16日14:24:01,4,52.5,85.5,11,-10.0,-50.0
2019年11月16日14:24:08,5,52.5,85.5,2,-10.0,-60.0
2019年11月16日14:24:15,6,52.5,85.5,6,-10.0,-70.0
2019年11月16日14:24:22,7,11.666666666666666,62.33333333333332,10,-47.522052309836425,-117.52205230983643
2019年11月16日14:24:29,8,14.666666666666666,54.666666666666664,10,-5.709753605594585,-123.23180591543101
2019年11月16日14:24:35,9,14.166666666666666,55.333333333333336,2,-10.0,-133.231805915431
2019年11月16日14:24:42,10,21.333333333333332,86.16666666666667,2,-6.140570319536039,-139.37237623496705
2019年11月16日14:24:48,11,20.210692087809246,85.15565999348958,1,-10.529242330415514,-149.90161856538256
2019年11月16日14:24:54,12,20.77889124552409,83.14976501464844,10,-9.445144114491598,-159.34676267987416
2019年11月16日14:25:00,13,14.5,84.83333333333333,1,-16.846850825033243,-176.1936135049074
2019年11月16日14:25:07,14,11.833333333333334,85.5,0,-12.933142555535682,-189.12675606044309
2019年11月16日14:25:14,15,11.666666666666666,85.66666666666667,4,-10.0,-199.12675606044309
2019年11月16日14:25:20,16,48.5,88.5,8,25.713987278081845,-173.41276878236124
2019年11月16日14:25:26,17,32.833333333333336,86.33333333333333,5,-22.544346459028304,-195.95711524138954
2019年11月16日14:25:33,18,7.5,85.0,0,-34.301783102442926,-230.25889834383247
2019年11月16日14:25:39,19,13.333333333333334,85.5,1,-4.804453924270717,-235.0633522681032
2019年11月16日14:25:46,20,27.333333333333332,85.33333333333333,8,4.024162035336133,-231.03919023276706
2019年11月16日14:25:52,21,27.666666666666668,85.16666666666667,8,-10.806360816155546,-241.8455510489226
2019年11月16日14:25:59,22,14.0,86.0,2,-23.69807452059223,-265.5436255695148
2019年11月16日14:26:05,23,16.0,84.33333333333333,3,-6.359292778230667,-271.90291834774547
2019年11月16日14:26:12,24,7.737588882446289,85.0,0,-20.923341038705388,-292.82625938645083
2019年11月16日14:26:17,25,7.34959348042806,76.31707255045573,5,-9.316496387256251,-302.1427557737071
2019年11月16日14:26:23,26,6.443723042805989,83.22294616699219,11,-11.837093581586629,-313.9798493552937
2019年11月16日14:26:30,27,6.469696680704753,81.53030395507812,10,-9.716564920045016,-323.6964142753387
2019年11月16日14:26:36,28,6.469696680704753,81.86363728841145,0,-9.821300110299035,-333.51771438563776
2019年11月16日14:26:42,29,6.001262664794922,61.80176798502604,1,-7.803367683896056,-341.3210820695338
2019年11月16日14:26:48,30,11.0,67.5,3,-5.40104581855806,-346.7221278880919
2019年11月16日14:26:54,31,6.701550165812175,62.33333333333332,1,-14.332136034167263,-361.05426392225917
2019年11月16日14:26:59,32,7.666666666666667,57.666666666666664,11,-8.475388323237212,-369.5296522454964
2019年11月16日14:27:06,33,7.833333333333333,56.5,2,-10.029747804656125,-379.5594000501525
2019年11月16日14:27:13,34,6.334656397501628,61.99669392903646,2,-11.80951470045693,-391.3689147506094
2019年11月16日14:27:27,0,3.3333333333333335,48.666666666666664,10,-9.666700630964101,-9.666700630964101
2019年11月16日14:27:34,1,3.1666666666666665,48.666666666666664,2,-12.299209697018142,-21.965910327982243
2019年11月16日14:27:41,2,3.6255194346110025,50.253946940104164,4,-9.25510867222988,-31.221019000212124
2019年11月16日14:27:47,3,7.4130433400472,60.166666666666664,2,-7.292610269099725,-38.51362926931185
2019年11月16日14:27:54,4,3.1666666666666665,48.666666666666664,8,-11.177253808660026,-49.690883077971876
2019年11月16日14:28:01,5,6.5,62.0,0,-8.666057471783688,-58.35694054975556
2019年11月16日14:28:08,6,7.60067621866862,62.407506306966155,4,-9.277222193700368,-67.63416274345593
2019年11月16日14:28:14,7,7.666666666666667,54.333333333333336,3,-9.418388565829986,-77.05255130928592
2019年11月16日14:28:20,8,7.476190567016602,57.333333333333336,0,-10.010051594265292,-87.06260290355121
2019年11月16日14:28:27,9,7.333333333333333,57.166666666666664,2,-10.0,-97.06260290355121
2019年11月16日14:28:40,0,36.666666666666664,37.333333333333336,5,-4.747144518500647,-4.747144518500647
2019年11月16日14:28:46,1,12.833333333333334,57.333333333333336,1,-31.301623013984965,-36.04876753248561
2019年11月16日14:28:52,2,10.74871826171875,71.0,5,-12.522594115610332,-48.571361648095944
2019年11月16日14:28:57,3,20.833333333333332,69.5,5,-0.4934166502193307,-49.064778298315275
2019年11月16日14:29:04,4,7.704081853230794,47.333333333333336,2,-21.95546011632794,-71.02023841464322
2019年11月16日14:29:10,5,7.942176818847656,46.166666666666664,5,-9.739451132111299,-80.75968954675452
2019年11月16日14:29:15,6,5.977987289428711,32.41509501139323,11,-12.174674554814686,-92.9343641015692
2019年11月16日14:29:22,7,5.692307790120442,31.27350362141927,2,-10.677978991207283,-103.61234309277648
2019年11月16日14:29:29,8,5.833333333333333,32.5,2,-9.974949543794025,-113.58729263657051
2019年11月16日14:29:35,9,5.666666666666667,32.333333333333336,1,-10.467702537753127,-124.05499517432364
2019年11月16日14:29:41,10,7.743590037027995,41.666666666666664,9,-7.840567037298513,-131.89556221162215
2019年11月16日14:29:46,11,8.166666666666666,40.0,5,-9.43242399192593,-141.32798620354808
2019年11月16日14:29:53,12,11.666666666666666,6.499999999999999,0,-9.420297693140952,-150.74828389668903
2019年11月16日14:29:59,13,5.821506500244141,32.51817830403646,7,-8.791677453333193,-159.53996135002222
2019年11月16日14:30:05,14,7.040740966796875,23.5,0,-9.46017059094001,-169.00013194096223
2019年11月16日14:30:20,0,6.905487696329753,20.416158040364582,5,-10.152876478340318,-10.152876478340318
2019年11月16日14:30:26,1,6.8484846750895185,23.666666666666668,5,-10.640518169416566,-20.793394647756884
2019年11月16日14:30:32,2,7.097934087117513,23.429280598958332,11,-9.488407972555024,-30.281802620311908
2019年11月16日14:30:38,3,6.362068812052409,26.994252522786457,5,-8.790200912413042,-39.07200353272495
2019年11月16日14:30:43,4,7.163120269775391,19.666666666666668,5,-10.397202920934404,-49.46920645365935
2019年11月16日14:30:50,5,7.0,22.833333333333332,6,-9.907170758140808,-59.37637721180016
2019年11月16日14:30:57,6,6.859999974568685,27.37999979654948,10,-9.790051662322924,-69.16642887412308
2019年11月16日14:31:03,7,7.666666666666667,7.333333333333333,1,-11.488395284931556,-80.65482415905464
2019年11月16日14:31:10,8,6.294573465983073,33.0,8,-13.183138481629328,-93.83796264068397
2019年11月16日14:31:17,9,6.94444465637207,16.5,0,-10.747674097263598,-104.58563673794757
2019年11月16日14:31:32,0,7.66690190633138,28.224965413411457,8,-10.0,-10.0
2019年11月16日14:31:37,1,7.66690190633138,28.224965413411457,3,-10.0,-20.0
2019年11月16日14:31:43,2,7.66690190633138,28.224965413411457,7,-10.0,-30.0
2019年11月16日14:31:50,3,24.666666666666668,15.833333333333334,2,5.756213362576716,-24.243786637423284
2019年11月16日14:31:56,4,53.67553202311198,14.666666666666666,2,25.71534710139278,1.471560463969496
2019年11月16日14:32:03,5,40.66666666666667,30.833333333333332,0,-22.441962161948567,-20.97040169797907
2019年11月16日14:32:09,6,56.248575846354164,33.61476135253906,0,6.220061061808337,-14.750340636170733
2019年11月16日14:32:16,7,36.0,28.5,8,-27.943975598937612,-42.694316235108346
2019年11月16日14:32:23,8,37.029998779296875,15.833333333333334,2,-8.65229022485093,-51.346606459959276
2019年11月16日14:32:30,9,67.16666666666667,0.5,2,16.2890876606142,-35.057518799345075
2019年11月16日14:32:36,10,79.50146993001302,0.5,1,8.499670428147994,-26.557848371197082
2019年11月16日14:32:41,11,66.83333333333333,0.5,1,-12.797856962890194,-39.355705334087276
2019年11月16日14:32:47,12,70.0,0.5,1,-9.675434594212987,-49.03113992830026
2019年11月16日14:32:52,13,101.9776102701823,2.5,11,16.30642897453191,-32.72471095376835
2019年11月16日14:32:58,14,93.98182169596355,1.8333333333333333,11,8.880293677131476,-23.844417276636875
2019年11月16日14:33:04,15,76.00000000000001,2.0,11,-8.576199566063934,-32.42061684270081
2019年11月16日14:33:09,16,74.0,2.1666666666666665,11,-10.0,-42.42061684270081
2019年11月16日14:33:15,17,74.62745157877603,2.3333333333333335,11,-9.550928060469602,-51.97154490317041
2019年11月16日14:33:21,18,76.16666666666667,0.7307692368825277,11,-8.205675389747284,-60.177220292917696
2019年11月16日14:33:28,19,76.1471455891927,2.3333333333333335,4,-5.018951520437639,-65.19617181335533
2019年11月16日14:33:33,20,76.33333333333333,2.1666666666666665,3,-26.45504816501409,-91.65121997836943
2019年11月16日14:33:39,21,76.33333333333333,2.0,1,-8.379407453853759,-100.03062743222318
2019年11月16日14:33:45,22,75.83333333333334,3.5,5,-34.21693093957742,-134.2475583718006
2019年11月16日14:33:51,23,76.5,2.1666666666666665,9,-10.694497553464771,-144.94205592526538
2019年11月16日14:33:57,24,76.33333333333333,1.8333333333333333,10,-2.155325201647372,-147.09738112691275
2019年11月16日14:34:04,25,76.33333333333333,2.1666666666666665,4,-35.11825782599857,-182.21563895291132
2019年11月16日14:34:10,26,91.16666666666667,0.5,7,4.033712060175191,-178.18192689273613
2019年11月16日14:34:16,27,76.33333333333333,2.1666666666666665,3,-9.9826087616741,-188.16453565441023
2019年11月16日14:34:21,28,88.33333333333333,2.3333333333333335,7,1.7056898341181466,-186.45884582029208
2019年11月16日14:34:27,29,73.83333333333333,2.1666666666666665,7,-12.219225728261705,-198.6780715485538
2019年11月16日14:34:33,30,104.83333333333333,2.0,7,17.467663656483865,-181.21040789206992
2019年11月16日14:34:39,31,71.83333333333333,12.666666666666666,5,-12.11297415159109,-193.323382043661
2019年11月16日14:34:45,32,74.0,3.6666666666666665,7,-9.724589481432758,-203.04797152509377
2019年11月16日14:34:50,33,74.66666666666666,3.8333333333333335,7,-9.68600727139156,-212.73397879648533
2019年11月16日14:34:56,34,76.63792928059895,3.8659003575642905,7,-22.642692726442675,-235.376671522928
2019年11月16日14:35:02,35,76.6505839029948,2.0,11,-7.913397640660975,-243.29006916358898
2019年11月16日14:35:09,36,76.14865112304688,2.1666666666666665,10,-10.217643740017024,-253.507712903606
2019年11月16日14:35:14,37,74.0,2.6666666666666665,1,-22.01951684349669,-275.5272297471027
2019年11月16日14:35:21,38,74.0,2.1666666666666665,2,-10.237003352624527,-285.7642330997272
2019年11月16日14:35:28,39,106.33333333333333,0.8333333333333334,0,21.017841147184697,-264.7463919525425
2019年11月16日14:35:35,40,108.66666666666667,0.3333333333333333,6,4.996907014888649,-259.74948493765385
2019年11月16日14:35:41,41,97.33529663085938,0.5,6,-13.621512131023167,-273.370997068677
2019年11月16日14:35:48,42,91.33333333333333,0.6666666666666666,0,-13.059567523630278,-286.4305645923073
2019年11月16日14:35:55,43,90.98062133789062,10.833333333333334,2,-15.927794753086374,-302.35835934539364
2019年11月16日14:36:00,44,83.49999999999999,19.0,7,-15.931593826813696,-318.28995317220733
2019年11月16日14:36:07,45,100.0,22.5,0,7.019682098179402,-311.27027107402796
2019年11月16日14:36:12,46,109.02235921223958,17.0,9,-2.588394949240552,-313.8586660232685
2019年11月16日14:36:18,47,94.57478841145833,34.03831990559896,1,-22.23742356644209,-336.0960895897106
2019年11月16日14:36:25,48,98.51380411783855,12.665679931640625,4,-5.025680904773822,-341.1217704944844
2019年11月16日14:36:31,49,111.0,31.333333333333332,7,8.121705920609827,-333.00006457387457
2019年11月16日14:36:36,50,125.3192850748698,23.07061513264974,3,3.2495124218732485,-329.7505521520013
2019年11月16日14:36:43,51,116.66666666666667,34.5,2,-21.42890130401088,-351.1794534560122
2019年11月16日14:37:02,52,120.83333333333333,27.166666666666668,8,-6.815856587675114,-357.9953100436873
2019年11月16日14:37:07,53,130.5,22.166666666666668,7,-1.1075861365724222,-359.10289618025973
2019年11月16日14:37:13,54,116.83333333333333,15.833333333333334,9,-23.121032949135895,-382.22392912939563
2019年11月16日14:37:19,55,128.23809814453125,10.333333333333334,5,0.5149397062346566,-381.708989423161
2019年11月16日14:37:25,56,114.33333333333333,20.166666666666668,7,-21.29201571145657,-403.00100513461757
2019年11月16日14:37:31,57,119.16666666666667,5.333333333333333,11,-12.243608704180986,-415.24461383879856
2019年11月16日14:37:36,58,107.83333333333333,0.5,7,-8.926270565089794,-424.17088440388835
2019年11月16日14:37:43,59,107.16666666666667,0.6666666666666666,4,-10.593463890210984,-434.76434829409936
2019年11月16日14:37:50,60,119.33333333333333,9.5,6,7.466326215623752,-427.2980220784756
2019年11月16日14:37:56,61,109.36747233072917,21.233219146728516,6,-16.55804169759773,-443.8560637760733
2019年11月16日14:38:03,62,123.33333333333333,0.3333333333333333,0,-1.6216977637235743,-445.4777615397969
2019年11月16日14:38:10,63,109.83333333333333,16.333333333333332,6,-17.82975036473502,-463.3075119045319
2019年11月16日14:38:15,64,120.5,0.3333333333333333,7,-3.2079313895760038,-466.5154432941079
2019年11月16日14:38:21,65,83.66666666666667,25.0,1,-41.673168657199,-508.18861195130694
2019年11月16日14:38:28,66,97.66666666666667,0.5,0,-1.2452336812787905,-509.43384563258576
2019年11月16日14:38:34,67,106.16666666666667,0.6666666666666666,0,-12.400712508400574,-521.8345581409864
2019年11月16日14:38:41,68,82.35416666666667,18.666666666666668,10,-32.27899295576458,-554.1135510967509
2019年11月16日14:38:48,69,82.0,19.0,4,-8.277096225039315,-562.3906473217903
2019年11月16日14:38:55,70,113.16666666666667,0.6666666666666666,0,16.544061764625184,-545.8465855571651
2019年11月16日14:39:00,71,112.66666666666667,0.5,7,-7.652477460413792,-553.4990630175789
2019年11月16日14:39:07,72,109.33333333333333,0.3333333333333333,6,-11.32555837837316,-564.8246213959521
2019年11月16日14:39:14,73,87.83333333333333,18.5,10,-29.3296299069508,-594.1542513029029
2019年11月16日14:39:21,74,107.33333333333333,0.3333333333333333,0,6.399932738219178,-587.7543185646838
2019年11月16日14:39:28,75,111.83333333333333,0.6666666666666666,4,-0.6686042564673755,-588.4229228211511
2019年11月16日14:39:34,76,72.16666666666667,4.333333333333333,4,-47.528110342191184,-635.9510331633423
2019年11月16日14:39:41,77,86.66666666666667,19.333333333333332,0,16.1168821350212,-619.8341510283211
2019年11月16日14:39:48,78,110.33333333333333,0.3333333333333333,0,10.047277978864486,-609.7868730494566
2019年11月16日14:39:55,79,106.66666666666667,0.6666666666666666,2,-14.06277794688313,-623.8496509963397
2019年11月16日14:40:02,80,107.83333333333333,0.5,0,-14.473496443954332,-638.3231474402941
2019年11月16日14:40:07,81,109.16666666666667,0.3333333333333333,7,-5.932226628753369,-644.2553740690474
2019年11月16日14:40:13,82,111.33333333333333,0.5,1,-16.960296653511563,-661.215670722559
2019年11月16日14:40:21,83,107.33333333333333,0.6666666666666666,6,-7.918155661816485,-669.1338263843755
2019年11月16日14:40:28,84,112.16666666666667,0.6666666666666666,0,-5.3642999921661385,-674.4981263765417
2019年11月16日14:40:35,85,107.5,0.6666666666666666,0,-8.719238717625103,-683.2173650941668
2019年11月16日14:40:42,86,85.33333333333333,6.666666666666667,10,-32.042372663654106,-715.2597377578209
2019年11月16日14:40:49,87,91.83333333333333,0.6666666666666666,0,-11.033282581250887,-726.2930203390717
2019年11月16日14:40:55,88,106.5,0.6666666666666666,7,-11.600545146942295,-737.893565486014
2019年11月16日14:41:01,89,96.33333333333333,21.833333333333332,2,-15.524245968697471,-753.4178114547115
2019年11月16日14:41:07,90,111.5,0.6666666666666666,3,-0.47980917205325113,-753.8976206267647
2019年11月16日14:41:14,91,99.33333333333333,26.833333333333332,2,-1.9211742750354972,-755.8187949018002
2019年11月16日14:41:20,92,98.33333333333333,27.166666666666668,2,-10.698989463619796,-766.51778436542
2019年11月16日14:41:27,93,113.33333333333333,34.166666666666664,8,5.581066546850536,-760.9367178185694
2019年11月16日14:41:33,94,122.16666666666667,28.0,7,2.2660433194350276,-758.6706744991343
2019年11月16日14:41:40,95,113.16666666666667,40.666666666666664,8,-16.813355952780825,-775.4840304519151
2019年11月16日14:41:46,96,103.83333333333333,33.833333333333336,6,-23.333161013350264,-798.8171914652654
2019年11月16日14:41:53,97,121.66666666666667,52.5,2,8.055683477455801,-790.7615079878096
2019年11月16日14:41:59,98,126.8148193359375,38.03703816731771,7,-5.539278244436048,-796.3007862322456
2019年11月16日14:42:05,99,95.34423828125,61.913777669270836,2,-43.213454053425835,-839.5142402856715
2019年11月16日14:42:25,0,8.333333333333334,44.5,1,-9.478466366157704,-9.478466366157704
2019年11月16日14:42:32,1,15.531822204589844,53.33769734700521,0,-3.130331769786892,-12.608798135944596
2019年11月16日14:42:38,2,14.501893361409506,49.0,9,-10.0,-22.608798135944596
2019年11月16日14:42:45,3,36.5,38.5,4,11.936192247615537,-10.672605888329059
2019年11月16日14:42:52,4,15.344085693359375,51.0268809000651,0,-31.830993860663995,-42.503599748993054
2019年11月16日14:42:58,5,21.166666666666668,50.333333333333336,0,-10.0,-52.503599748993054
2019年11月16日14:43:05,6,7.7230574289957685,47.30455525716146,4,-23.394593788405587,-75.89819353739864
2019年11月16日14:43:11,7,11.685777028401693,47.397491455078125,7,-10.0,-85.89819353739864
2019年11月16日14:43:17,8,16.78065363566081,50.908355712890625,2,-10.0,-95.89819353739864
2019年11月16日14:43:23,9,20.94219716389974,57.59344991048177,3,-6.098181923667795,-101.99637546106644
2019年11月16日14:43:29,10,43.62450663248698,58.40843200683594,11,4.479941477213657,-97.51643398385278
2019年11月16日14:43:35,11,26.0,40.666666666666664,11,-27.129936351993535,-124.64637033584631
2019年11月16日14:43:41,12,12.901234944661459,14.5,7,-27.900352546734126,-152.54672288258044
2019年11月16日14:43:47,13,35.0,25.166666666666668,2,2.972180071338329,-149.5745428112421
2019年11月16日14:43:54,14,35.5,25.999999999999996,2,-9.321626264431359,-158.89616907567347
2019年11月16日14:43:59,15,49.166666666666664,32.0,5,4.373153928475574,-154.5230151471979
2019年11月16日14:44:06,16,48.5,31.666666666666668,6,-10.654757033853542,-165.17777218105144
2019年11月16日14:44:13,17,70.55056254069011,25.999999999999996,4,11.515956280264732,-153.6618159007867
2019年11月16日14:44:19,18,54.14874776204427,22.5,11,-25.418628381719202,-179.0804442825059
2019年11月16日14:44:25,19,58.666666666666664,14.833333333333334,5,-6.5467100393915985,-185.6271543218975
2019年11月16日14:44:31,20,47.0,10.333333333333334,0,-21.690270138526387,-207.3174244604239
2019年11月16日14:44:38,21,45.333333333333336,11.5,0,-11.324429691208962,-218.64185415163286
2019年11月16日14:44:45,22,47.5,31.5,0,-6.938506430062546,-225.5803605816954
2019年11月16日14:44:51,23,47.333333333333336,31.5,4,-11.018937609736497,-236.5992981914319
2019年11月16日14:44:57,24,59.166666666666664,19.333333333333332,11,0.4615905994250511,-236.13770759200685
2019年11月16日14:45:03,25,71.16666666666667,2.8333333333333335,0,-2.0530012540158395,-238.1907088460227
2019年11月16日14:45:09,26,54.462381998697914,22.308690388997395,1,-21.32986549525114,-259.5205743412738
2019年11月16日14:45:15,27,54.333333333333336,22.166666666666668,1,-9.92537747242801,-269.4459518137018
2019年11月16日14:45:21,28,54.30555725097656,23.02777862548828,4,-10.243012390736993,-279.6889642044388
2019年11月16日14:45:27,29,42.166666666666664,30.333333333333332,9,-21.539129080130806,-301.2280932845696
2019年11月16日14:45:34,30,53.833333333333336,13.333333333333334,8,-0.2121238960246501,-301.44021718059423
2019年11月16日14:45:41,31,52.166666666666664,30.666666666666668,0,-10.971360696326371,-312.4115778769206
2019年11月16日14:45:47,32,45.515462239583336,13.333333333333334,11,-19.112553419932027,-331.5241312968526
2019年11月16日14:45:54,33,46.333333333333336,32.666666666666664,0,-9.014702296001133,-340.53883359285373
2019年11月16日14:46:00,34,43.666666666666664,13.666666666666666,10,-13.88339372754399,-354.4222273203977
2019年11月16日14:46:07,35,40.47594451904296,13.5,2,-14.026955206299277,-368.449182526697
2019年11月16日14:46:12,36,40.5,13.5,3,-10.0,-378.449182526697
2019年11月16日14:46:19,37,37.87710316975911,15.166666666666666,4,-12.36866852744106,-390.81785105413803
2019年11月16日14:46:25,38,35.666666666666664,28.333333333333332,5,-10.36676334660308,-401.1846144007411
2019年11月16日14:46:31,39,55.333333333333336,21.0,11,8.934647357428787,-392.2499670433123
2019年11月16日14:46:38,40,65.16666666666667,33.5,10,0.4527418009583073,-391.797225242354
2019年11月16日14:46:43,41,59.333333333333336,18.833333333333332,9,-18.82648176218413,-410.6237070045381
2019年11月16日14:46:50,42,61.833333333333336,17.666666666666668,2,-10.0,-420.6237070045381
2019年11月16日14:46:56,43,82.13074239095052,18.93370310465495,3,-29.41060154090988,-450.03430854544797
2019年11月16日14:47:02,44,92.5,0.6666666666666666,6,-4.43498388433801,-454.469292429786
2019年11月16日14:47:09,45,105.5,0.5,2,-10.0,-464.469292429786
2019年11月16日14:47:16,46,91.66666666666667,0.6666666666666666,2,-23.292513187881354,-487.76180561766733
2019年11月16日14:47:22,47,91.66666666666667,0.6666666666666666,6,-10.0,-497.76180561766733
2019年11月16日14:47:28,48,91.0,15.166666666666666,1,-7.539597492234947,-505.30140310990225
2019年11月16日14:47:35,49,67.48745727539062,19.0,8,-32.36615268195527,-537.6675557918575
2019年11月16日14:47:42,50,62.833333333333336,25.833333333333332,8,-15.603508178778355,-553.2710639706359
2019年11月16日14:47:47,51,73.33333333333333,2.8333333333333335,7,-6.9703421452192345,-560.241406115855
2019年11月16日14:47:53,52,78.82584126790364,23.833333333333332,1,-1.375740165974321,-561.6171462818294
2019年11月16日14:47:58,53,78.5,37.833333333333336,5,-9.287536655601428,-570.9046829374308
2019年11月16日14:48:04,54,85.0,24.0,5,-5.888432363215003,-576.7931153006458
2019年11月16日14:48:10,55,73.02777608235678,17.666666666666668,11,-21.545674861554062,-598.3387901621999
2019年11月16日14:48:17,56,77.99999999999999,33.833333333333336,6,-4.652415532543188,-602.991205694743
2019年11月16日14:48:23,57,87.49041748046875,34.666666666666664,0,0.09474549994840231,-602.8964601947946
2019年11月16日14:48:29,58,78.64559427897136,18.5,1,-17.259079122205605,-620.1555393170001
2019年11月16日14:48:36,59,91.16666666666667,20.5,4,2.963594884966568,-617.1919444320336
2019年11月16日14:48:41,60,124.66666666666667,53.5,1,21.344134026781603,-595.847810405252
2019年11月16日14:48:47,61,133.33333333333334,60.833333333333336,5,-3.6666929597684685,-599.5145033650205
2019年11月16日14:48:54,62,142.54564412434894,55.15145365397135,10,-1.7694936470430775,-601.2839970120635
2019年11月16日14:49:01,63,145.66666666666666,60.0,6,-6.861516236367365,-608.1455132484309
2019年11月16日14:49:07,64,139.83333333333334,35.5,1,-15.407383814127613,-623.5528970625585
