Time,step,pos_x,pos_y,angle,action,reward,episode_reward
2019年11月17日18:58:48,27,184.0,81.16666666666670,50,0,-10.0,5343.825862534260
2019年11月17日18:58:55,28,196.16666666666700,72.5,38,4,1774.3328014259700,7118.1586639602400
2019年11月17日18:59:02,29,152.33333333333300,67.33333333333330,29,0,-396.2037729108430,6721.954891049390
2019年11月17日18:59:10,30,115.5,16.0,25,0,-403.6767735006250,6318.278117548770
2019年11月17日18:59:17,31,112.0,7.666666666666670,27,0,-86.60044258075000,6231.677674968020
2019年11月17日18:59:25,32,111.16666666666700,7.833333333333330,28,0,-17.6769224099516,6214.000752558070
2019年11月17日18:59:32,33,111.16666666666700,7.833333333333330,27,0,-11.211878585574200,6202.788873972490
2019年11月17日18:59:40,34,111.27670288085900,7.305825551350910,27,0,-11.312051333664500,6191.476822638830
2019年11月17日18:59:47,35,111.0,7.333333333333330,27,0,-10.407627748371900,6181.069194890460
2019年11月17日18:59:54,36,110.72829182942700,7.535013834635420,26,0,-16.188878269908900,6164.880316620550
2019年11月17日19:00:02,37,110.66666666666700,7.333333333333330,26,0,-8.383894278208570,6156.496422342340
2019年11月17日19:00:09,38,110.33333333333300,7.5,26,0,-10.0,6146.496422342340
2019年11月17日19:00:17,39,110.33333333333300,7.5,56,0,-10.0,6136.496422342340
2019年11月18日11:30:08,0,0,45,53,0,-10.0,-10.0
2019年11月18日11:30:16,1,0,45,53,0,-10.0,-20.0
2019年11月18日11:30:23,2,0,45,53,0,-10.0,-30.0
2019年11月18日11:30:59,0,49.0,44.0,50,0,396.1194751332640,396.1194751332640
2019年11月18日11:31:06,1,82.64116923014320,75.57686869303390,59,0,248.5913756425840,644.7108507758480
2019年11月18日11:31:12,2,86.0,83.33333333333330,39,1,4.888967853164840,649.599818629013
2019年11月18日11:31:19,3,86.83333333333330,85.33333333333330,56,0,21.21941743666100,670.819236065674
2019年11月18日11:31:25,4,89.33333333333330,85.0,50,1,13.975197351856500,684.7944334175310
2019年11月18日11:31:33,5,89.15116373697920,84.83333333333330,49,0,-12.010733554028500,672.783699863502
2019年11月18日11:31:39,6,89.16666666666670,85.0,48,1,-6.261307179608760,666.5223926838930
2019年11月18日11:31:44,7,95.32059733072920,84.39490254720050,48,1,51.71414085963680,718.23653354353
2019年11月18日11:31:51,8,89.33333333333330,84.16666666666670,48,0,-10.0,708.23653354353
2019年11月18日11:31:57,9,89.33333333333330,84.16666666666670,39,1,-10.0,698.23653354353
2019年11月18日11:32:02,10,89.33333333333330,84.16666666666670,40,1,-10.0,688.23653354353
2019年11月18日11:34:01,0,40.66666666666670,54.666666666666700,47,0,323.4049995805240,323.4049995805240
2019年11月18日11:34:09,1,81.68526204427080,68.76596577962240,53,0,383.92963658443500,707.334636164959
2019年11月18日11:34:14,2,81.4019063313802,69.31017049153650,61,1,-12.138393641407700,695.1962425235510
2019年11月18日11:34:20,3,81.66666666666670,70.16666666666670,61,1,-8.812011178162040,686.3842313453890
2019年11月18日11:34:27,4,111.0,85.33333333333330,59,0,249.2144666551020,935.5986980004910
2019年11月18日11:34:35,5,115.0,85.16666666666670,61,0,19.24005485853230,954.8387528590230
2019年11月18日11:34:39,6,121.83333333333300,84.33333333333330,53,1,54.38462734199650,1009.2233802010200
2019年11月18日11:34:47,7,116.66666666666700,84.66666666666670,52,0,-42.55210467130410,966.6712755297160
2019年11月18日11:34:52,8,116.66666666666700,84.66666666666670,50,1,-15.211014436458800,951.460261093257
2019年11月18日11:35:00,9,106.0,85.0,53,0,-117.60587497518400,833.8543861180730
2019年11月18日11:35:08,10,105.16666666666700,84.33333333333330,52,0,-20.475052078032500,813.3793340400400
2019年11月18日11:35:15,11,101.16666666666700,84.33333333333330,55,0,-46.359673013959900,767.0196610260800
2019年11月18日11:35:23,12,100.83333333333300,84.66666666666670,54,0,-12.829881366220700,754.1897796598600
2019年11月18日11:35:30,13,100.16666666666700,84.33333333333330,53,0,-13.897008700759600,740.2927709591
2019年11月18日11:35:37,14,100.0,84.0,53,0,-8.328376220293880,731.9643947388060
2019年11月18日11:35:45,15,99.63990275065110,84.89781188964840,50,0,-12.834070198866500,719.1303245399400
2019年11月18日11:35:53,16,98.16666666666670,85.5,49,0,-28.586077127089000,690.5442474128510
2019年11月18日11:36:00,17,95.33333333333330,84.5,51,0,-35.523842516732900,655.0204048961180
2019年11月18日11:36:05,18,100.96566772460900,84.28397623697920,49,1,47.63695638428460,702.6573612804020
2019年11月18日11:36:10,19,100.94239298502600,83.9116719563802,49,1,51.9314707052817,754.588831985684
2019年11月18日11:36:44,0,268.1666666666670,49.0,53,0,1000,1000
2019年11月18日11:37:20,0,54.166666666666700,58.5,0,0,-36.71788915223180,-36.71788915223180
2019年11月18日11:37:28,1,3.3333333333333300,32.5952377319336,59,0,-436.206741466203,-472.9246306184350
2019年11月18日11:41:20,0,4.166666666666670,44.740397135416700,54,1,-43.331737856546200,-43.331737856546200
2019年11月18日11:41:26,1,7.0,44.59045918782550,47,1,-13.33383060801230,-56.665568464558500
2019年11月18日11:41:33,2,4.333333333333330,44.74968973795570,47,0,-36.66526004096370,-93.33082850552220
2019年11月18日11:41:38,3,7.166666666666670,44.62887064615890,44,1,-11.667755019429400,-104.99858352495200
2019年11月18日11:41:46,4,7.5,44.66976420084640,48,0,-9.999246901417960,-114.99783042636900
2019年11月18日11:41:51,5,6.833333333333330,44.641265869140600,48,1,-8.333421973502770,-123.33125239987200
2019年11月18日11:41:57,6,7.0,44.718709309895800,47,1,-9.998397745035560,-133.32965014490800
2019年11月18日11:42:02,7,6.166666666666670,44.666046142578100,46,1,-10.0,-143.32965014490800
2019年11月18日11:42:07,8,6.166666666666670,44.666046142578100,46,1,-10.0,-153.32965014490800
2019年11月18日11:42:15,9,73.50000000000000,85.16666666666670,49,0,620.5721509266330,467.24250078172500
2019年11月18日11:42:20,10,80.0,85.5,48,1,53.114980229906900,520.3574810116320
2019年11月18日11:42:26,11,79.83333333333330,84.83333333333330,48,1,-10.175390639660100,510.1820903719720
2019年11月18日11:42:31,12,73.66666666666670,85.83333333333330,48,1,-7.806037515162250,502.37605285681000
2019年11月18日11:42:36,13,73.33333333333330,84.83333333333330,48,1,-8.597578250318920,493.77847460649100
2019年11月18日11:42:42,14,73.50000000000000,85.33333333333330,47,1,-10.0,483.77847460649100
2019年11月18日11:42:49,15,73.16666666666670,85.33333333333330,55,0,-10.0,473.77847460649100
2019年11月18日11:42:56,16,73.16666666666670,85.33333333333330,56,0,-10.0,463.77847460649100
2019年11月18日11:43:01,17,73.16666666666670,85.33333333333330,56,1,-10.0,453.77847460649100
2019年11月18日11:43:07,18,73.16666666666670,85.33333333333330,55,1,-10.0,443.77847460649100
2019年11月18日11:43:15,19,73.16666666666670,85.33333333333330,56,0,-10.0,433.77847460649100
2019年11月18日11:43:45,0,78.16666666666670,84.66666666666670,55,0,652.4017045591560,652.4017045591560
2019年11月18日11:43:53,1,81.83333333333330,36.833333333333300,55,0,396.7089329276490,1049.110637486810
2019年11月18日11:44:01,2,78.16666666666670,85.5,54,0,-82.76871119764340,966.3419262891620
2019年11月18日11:44:08,3,173.16666666666700,23.166666666666700,50,0,424.10058472964000,1390.4425110188000
2019年11月18日11:44:14,4,176.6309611002600,19.845237731933600,59,1,82.5863128098203,1473.0288238286200
2019年11月18日11:44:19,5,175.14813232421900,21.918678283691400,59,1,-23.53640206211130,1449.4924217665100
2019年11月18日11:44:25,6,175.3596394856770,22.008771260579400,49,1,-8.114658849625160,1441.3777629168900
2019年11月18日11:44:30,7,175.09248860677100,22.0481694539388,47,1,-10.153155704163800,1431.2246072127200
2019年11月18日11:44:36,8,175.0588175455730,22.166666666666700,46,1,-11.473173390004500,1419.751433822720
2019年11月18日11:44:41,9,175.16666666666700,22.333333333333300,46,1,-10.0,1409.751433822720
2019年11月18日11:44:47,10,175.1136271158850,22.0,46,1,-10.20212291751800,1399.549310905200
2019年11月18日11:44:52,11,175.09248860677100,22.0481694539388,45,1,-9.061407179609230,1390.4879037255900
2019年11月18日11:45:00,12,161.86597696940100,57.62027486165370,49,0,-120.45839914999200,1270.0295045756000
2019年11月18日11:45:06,13,157.33333333333300,42.333333333333300,45,4,-75.64093448434180,1194.3885700912600
2019年11月18日11:45:12,14,154.5,33.666666666666700,25,1,-174.21424916157500,1020.1743209296800
2019年11月18日11:45:17,15,78.16666666666670,85.16666666666670,46,1,-844.537917640033,175.6364032896480
2019年11月18日11:45:25,16,214.9202880859380,41.42753601074220,56,0,572.7949160895640,748.4313193792120
2019年11月18日11:45:31,17,202.90096028645800,50.53961181640630,23,4,-55.61143655393940,692.8198828252720
2019年11月18日11:45:36,18,210.9102579752600,49.25213623046880,23,1,117.16585431867800,809.9857371439500
2019年11月18日11:45:42,19,216.7508341471350,55.94407653808590,58,1,93.14353326794600,903.1292704118960
2019年11月18日11:45:47,20,220.979736328125,65.14548746744790,42,1,13.8751489565918,917.004419368488
2019年11月18日11:45:53,21,214.85713704427100,72.32142639160160,33,1,-104.64795128071200,812.3564680877760
2019年11月18日11:46:00,22,220.83333333333300,72.33333333333330,41,4,8.796631726982090,821.1530998147580
2019年11月18日11:46:05,23,239.17154947916700,72.83039855957030,41,2,8.904836967060210,830.0579367818190
2019年11月18日11:46:10,24,232.33333333333300,63.5,31,1,10.974386699764800,841.0323234815830
2019年11月18日11:46:15,25,233.66666666666700,56.833333333333300,31,1,40.204270670841000,881.2365941524240
2019年11月18日11:46:22,26,244.66666666666700,58.833333333333300,54,1,67.79022588490460,949.0268200373290
2019年11月18日11:46:27,27,240.9189656575520,66.30820719401040,41,1,-48.623018485039100,900.4038015522900
2019年11月18日11:46:35,28,184.5,77.66666666666670,37,0,-567.8815866911820,332.5222148611080
2019年11月18日11:46:41,29,187.42010498046900,61.66528828938800,51,4,9.191229304923920,341.71344416603200
2019年11月18日11:46:46,30,191.5,61.833333333333300,58,2,-50.00637190349440,291.7070722625370
2019年11月18日11:46:51,31,192.16666666666700,62.166666666666700,57,2,-13.230979526914000,278.4760927356230
2019年11月18日11:46:57,32,192.5,62.166666666666700,56,2,-7.9729213558292100,270.5031713797940
2019年11月18日11:47:03,33,180.0,82.66666666666670,58,4,-196.94813926304100,73.55503211675340
2019年11月18日11:47:10,34,171.2200724283850,73.94530741373700,56,4,-93.61396005280140,-20.05892793604800
2019年11月18日11:47:15,35,157.50000000000000,67.33333333333330,50,2,-159.7509453014380,-179.8098732374860
2019年11月18日11:47:21,36,151.83333333333300,65.33333333333330,49,2,-176.43996134777600,-356.24983458526200
2019年11月18日11:47:26,37,150.16666666666700,75.33333333333330,34,1,-67.66207023916350,-423.9119048244260
2019年11月18日11:47:33,38,153.1111857096350,68.4876200358073,45,4,2.382439953885300,-421.5294648705400
2019年11月18日11:47:39,39,150.66666666666700,49.5,42,4,-37.86060477670900,-459.39006964724900
2019年11月18日11:48:19,0,49.4188486735026,55.6495615641276,53,0,438.30307799445700,438.30307799445700
2019年11月18日11:48:26,1,71.66666666666670,66.33333333333330,53,0,204.51726107519900,642.820339069656
2019年11月18日11:48:34,2,77.16666666666670,85.0,56,0,64.05138690786770,706.8717259775240
2019年11月18日11:48:42,3,76.83333333333330,85.33333333333330,56,0,-9.085675375516760,697.786050602007
2019年11月18日11:48:49,4,75.78046162923180,84.92988586425780,55,0,-18.865232051728900,678.920818550278
2019年11月18日11:48:56,5,76.00000000000000,85.16666666666670,54,0,-8.37164598776127,670.5491725625170
2019年11月18日11:49:04,6,76.00000000000000,85.16666666666670,53,0,-10.0,660.5491725625170
2019年11月18日11:49:09,7,77.16666666666670,85.16666666666670,50,1,0.3365557201811950,660.885728282698
2019年11月18日11:49:17,8,76.83333333333330,85.0,45,0,-10.0,650.885728282698
2019年11月18日11:49:24,9,74.33333333333330,85.16666666666670,45,0,-10.0,640.885728282698
2019年11月18日11:49:32,10,74.33333333333330,85.16666666666670,49,0,-10.0,630.885728282698
2019年11月18日11:49:39,11,48.69976298014320,83.61814880371090,49,0,-258.38494574984600,372.50078253285200
2019年11月18日11:49:45,12,51.2183837890625,83.80766296386720,48,1,13.4716547457748,385.97243727862700
2019年11月18日11:49:50,13,77.89895121256510,84.40026346842450,48,1,320.6047176727150,706.577154951342
2019年11月18日11:49:56,14,44.46576944986980,85.6752217610677,47,1,-340.66228870546000,365.9148662458820
2019年11月18日11:50:03,15,37.83333333333330,85.66666666666670,51,0,-76.42290907724690,289.49195716863600
2019年11月18日11:50:11,16,64.66666666666670,45.166666666666700,52,0,-99.89636094570640,189.59559622292900
2019年11月18日11:50:18,17,95.0,57.5,55,0,333.60803908863200,523.2036353115610
2019年11月18日11:50:25,18,88.42222086588540,45.715555826822900,59,4,-66.20357296183930,457.00006234972200
2019年11月18日11:50:32,19,4.166666666666670,46.996414184570300,55,0,-839.845669800992,-382.8456074512700
2019年11月18日11:50:40,20,90.83333333333330,56.666666666666700,55,0,854.4740748012000,471.62846734992900
2019年11月18日11:50:47,21,87.0,37.833333333333300,46,4,813.5211034956770,1285.1495708456100
2019年11月18日11:50:54,22,58.0,19.333333333333300,46,0,-373.94891751713900,911.2006533284670
2019年11月18日11:51:03,23,52.20350646972660,14.333333333333300,22,0,-36.34503065874780,874.855622669719
2019年11月18日11:51:08,24,42.666666666666700,12.666666666666700,31,1,-103.36143967131000,771.4941829984090
2019年11月18日11:51:13,25,44.5,0.3333333333333330,55,1,-68.49881095910950,702.9953720393000
2019年11月18日11:51:19,26,39.333333333333300,0.3333333333333330,55,1,-399.60940345568100,303.3859685836190
2019年11月18日11:51:24,27,35.5,0.6666666666666670,57,1,-51.836271137280500,251.54969744633800
2019年11月18日11:51:29,28,35.5,2.6666666666666700,54,1,-6.531876491756920,245.01782095458100
2019年11月18日11:51:36,29,62.666666666666700,54.666666666666700,52,0,295.79236345016400,540.8101844047450
2019年11月18日11:51:44,30,59.08318583170570,46.902801513671900,58,0,-10.0,530.8101844047450
2019年11月18日11:51:52,31,59.08318583170570,46.902801513671900,59,0,-10.0,520.8101844047450
2019年11月18日11:51:59,32,59.08318583170570,46.902801513671900,59,0,-10.0,510.8101844047450
2019年11月18日11:52:07,33,75.83333333333330,85.0,59,0,114.65321508260200,625.4633994873470
2019年11月18日11:52:12,34,76.00000000000000,85.0,54,1,-10.0,615.4633994873470
2019年11月18日11:52:17,35,77.5,85.5,49,1,-10.0,605.4633994873470
2019年11月18日11:52:23,36,77.5,85.5,47,1,-10.0,595.4633994873470
2019年11月18日11:52:28,37,77.5,85.5,47,1,-10.0,585.4633994873470
2019年11月18日11:52:34,38,77.5,85.5,47,1,-10.0,575.4633994873470
2019年11月18日11:52:39,39,77.5,85.5,48,1,-10.0,565.4633994873470
2019年11月18日11:55:33,0,75.0,85.33333333333330,55,0,656.6497658378380,656.6497658378380
2019年11月18日11:55:39,1,75.16666666666670,85.33333333333330,50,1,-7.30024807952276,649.3495177583150
2019年11月18日11:55:44,2,75.83333333333330,85.16666666666670,48,1,-6.170915527918060,643.1786022303970
2019年11月18日11:55:49,3,4.333333333333330,48.166666666666700,48,1,-681.4892663020890,-38.31066407169140
2019年11月18日11:56:04,4,82.90356953938800,83.6903584798177,48,0,734.2188126634250,695.908148591734
2019年11月18日11:56:10,5,4.0,47.5,47,1,-759.0793629805720,-63.17121438883790
2019年11月18日11:56:17,6,4.0,46.99551900227870,47,0,-11.116939036751900,-74.28815342558980
2019年11月18日11:56:25,7,75.16666666666670,85.33333333333330,48,0,653.4849054257750,579.1967520001850
2019年11月18日11:56:31,8,75.16666666666670,85.0,47,1,-8.87592214914406,570.3208298510410
2019年11月18日11:56:36,9,78.33333333333330,85.0,60,1,18.606370022457700,588.9271998734990
2019年11月18日11:56:42,10,12.638528188069700,43.166666666666700,57,1,-623.5004670426590,-34.57326716916010
2019年11月18日11:56:47,11,15.421212514241500,50.57878621419270,54,1,53.26996290797640,18.696695738816300
2019年11月18日11:56:55,12,78.00000000000000,85.5,55,0,-14.335174419162500,4.361521319653780
2019年11月18日11:57:02,13,40.5,85.66666666666670,55,0,-378.1975911025800,-373.8360697829260
2019年11月18日11:57:11,14,39.87054951985680,85.36569213867190,55,0,-16.249487616837300,-390.0855573997640
2019年11月18日11:57:19,15,39.166666666666700,85.33333333333330,56,0,-19.879292333755800,-409.9648497335200
2019年11月18日11:57:26,16,39.166666666666700,85.0,54,0,-9.103449923442500,-419.068299656962
2019年11月18日11:57:33,17,38.50000000000000,85.33333333333330,53,0,-16.42115120821050,-435.48945086517200
2019年11月18日11:57:41,18,37.666666666666700,84.83333333333330,51,0,-19.24977290076160,-454.739223765934
2019年11月18日11:57:48,19,37.405982971191400,85.58546956380210,52,0,-14.655805060531000,-469.395028826465
2019年11月18日11:57:55,20,37.23821258544920,84.98211161295570,51,0,-10.356780861354800,-479.7518096878200
2019年11月18日11:58:02,21,36.666666666666700,85.0,51,0,-7.303246990117880,-487.05505667793800
2019年11月18日11:58:09,22,37.0,84.66666666666670,51,0,-10.776799664170700,-497.8318563421080
2019年11月18日11:58:17,23,36.666666666666700,84.5,51,0,-6.299307869035430,-504.13116421114400
2019年11月18日11:58:53,0,78.16666666666670,85.16666666666670,58,1,684.654970897206,684.654970897206
2019年11月18日11:59:00,1,28.5529301961263,84.88941446940110,55,0,-554.9913352599840,129.66363563722200
2019年11月18日11:59:07,2,7.166666666666670,39.11723073323570,55,0,17.7270581213196,147.39069375854100
2019年11月18日11:59:13,3,34.166666666666700,38.25949350992840,47,1,202.3638648236840,349.7545585822260
2019年11月18日11:59:19,4,3.1666666666666700,39.44514719645180,45,1,-10.599706974427400,339.1548516077980
2019年11月18日11:59:24,5,4.0,47.333333333333300,45,1,-9.403306130160450,329.7515454776380
2019年11月18日11:59:32,6,7.666666666666670,39.26582336425780,46,0,-7.303916583689160,322.4476288939490
2019年11月18日11:59:37,7,35.16666666666670,42.852274576822900,45,1,309.91798566350700,632.3656145574560
2019年11月18日11:59:43,8,35.16666666666670,42.63358815511070,44,1,-13.393935987378700,618.9716785700770
2019年11月18日11:59:48,9,25.666666666666700,43.428304036458300,45,1,-108.30859374675600,510.6630848233220
2019年11月18日11:59:53,10,35.535972595214800,43.12628173828130,45,1,-12.924750882640100,497.7383339406810
2019年11月18日11:59:59,11,4.333333333333330,46.833333333333300,45,1,-319.99270945147300,177.74562448920800
2019年11月18日12:00:06,12,27.666666666666700,43.541351318359400,45,0,-84.61040321732750,93.13522127188070
2019年11月18日12:00:13,13,2.8333333333333300,43.63994852701820,45,0,-334.9108035255820,-241.7755822537020
2019年11月18日12:00:19,14,2.8333333333333300,39.303672790527300,44,1,-19.67457023312760,-261.4501524868290
2019年11月18日12:00:24,15,36.166666666666700,43.60984802246090,44,1,322.294475096966,60.84432261013670
2019年11月18日12:00:30,16,27.833333333333300,43.60566202799480,44,1,241.6451953149710,302.48951792510800
2019年11月18日12:00:35,17,35.5,37.864540100097700,43,1,312.8281507218250,615.3176686469330
2019年11月18日12:00:41,18,78.33333333333330,85.0,59,1,688.1533154805560,1303.470984127490
2019年11月18日12:00:47,19,78.16666666666670,85.16666666666670,59,1,-11.532454893687100,1291.9385292338000
2019年11月18日12:00:53,20,78.33333333333330,85.0,51,1,-8.372287424426760,1283.566241809380
2019年11月18日12:01:00,21,4.166666666666670,50.662445068359400,49,0,-708.7777111917520,574.7885306176230
2019年11月18日12:01:09,22,4.166666666666670,50.99588521321620,52,0,-246.52610379089400,328.2624268267290
2019年11月18日12:01:16,23,3.8333333333333300,43.333333333333300,50,0,-12.722599347091500,315.53982747963700
2019年11月18日12:01:22,24,4.166666666666670,45.0,46,1,-8.226998736185750,307.3128287434510
2019年11月18日12:01:30,25,4.0,50.833333333333300,43,0,-13.821847748883700,293.4909809945680
2019年11月18日12:01:37,26,8.666666666666670,39.5,43,0,43.32763237543650,336.81861337000400
2019年11月18日12:01:42,27,8.666666666666670,39.5,37,1,-661.7663638481510,-324.9477504781470
2019年11月18日12:01:51,28,78.16666666666670,84.83333333333330,52,0,-7.656383165263780,-332.60413364341000
2019年11月18日12:01:56,29,78.00000000000000,85.0,48,1,-9.64152742525016,-342.2456610686600
2019年11月18日12:02:01,30,78.00000000000000,85.16666666666670,47,1,-10.0,-352.2456610686600
2019年11月18日12:02:07,31,78.00000000000000,85.0,47,1,-9.64152742525016,-361.88718849391100
2019年11月18日12:02:12,32,78.00000000000000,85.16666666666670,46,1,-11.627468090261200,-373.51465658417200
2019年11月18日12:02:18,33,78.00000000000000,85.0,46,1,-11.268995515511300,-384.7836520996830
2019年11月18日12:02:23,34,4.5,40.0,46,1,-701.6930339620130,-1086.4766860617000
2019年11月18日12:02:29,35,4.5,42.0,47,1,-10.121760109426000,-1096.5984461711200
2019年11月18日12:02:34,36,13.833333333333300,85.66666666666670,46,1,-642.86248535603,-1739.4609315271500
2019年11月18日12:02:41,37,6.833333333333330,59.49817911783860,49,0,-683.0896236001980,-2422.550555127350
2019年11月18日12:02:49,38,6.376423517862960,83.59529113769530,50,0,-24.474405308057200,-2447.0249604354100
2019年11月18日12:02:57,39,7.222222010294600,85.0,50,0,-7.737164125678650,-2454.762124561090
2019年11月18日12:03:09,0,7.0,84.5,47,0,-11.506180321502800,-11.506180321502800
2019年11月18日12:03:16,1,7.333333333333330,84.83333333333330,46,0,-7.48015773134,-18.98633805284280
2019年11月18日12:03:24,2,7.166666666666670,84.83333333333330,46,0,-10.06163079411410,-29.04796884695690
2019年11月18日12:03:31,3,7.166666666666670,84.83333333333330,48,0,-10.345736740306700,-39.393705587263500
2019年11月18日12:03:39,4,7.307407379150390,85.0,47,0,-7.482113198905720,-46.87581878616930
2019年11月18日12:03:47,5,6.439557393391930,83.67833455403650,46,0,-15.791772125186000,-62.66759091135530
2019年11月18日12:03:54,6,6.521650314331060,83.69933573404950,47,0,-13.414590222155300,-76.08218113351060
2019年11月18日12:04:02,7,36.166666666666700,56.333333333333300,54,0,308.25694324080400,232.1747621072940
2019年11月18日12:04:09,8,80.83333333333330,47.166666666666700,47,0,61.09285616957640,293.26761827687000
2019年11月18日12:04:14,9,87.14383951822920,54.08904012044270,52,1,67.79005244640130,361.05767072327100
2019年11月18日12:04:22,10,86.83333333333330,50.666666666666700,58,0,-10.0,351.05767072327100
2019年11月18日12:04:30,11,86.83333333333330,50.666666666666700,55,0,-10.0,341.05767072327100
2019年11月18日12:04:37,12,86.83333333333330,50.666666666666700,55,0,-10.0,331.05767072327100
2019年11月18日12:04:45,13,86.83333333333330,50.666666666666700,51,0,-10.0,321.05767072327100
2019年11月18日12:04:50,14,86.83333333333330,50.666666666666700,45,1,-10.0,311.05767072327100
2019年11月18日12:04:57,15,86.83333333333330,50.666666666666700,48,0,-10.0,301.05767072327100
2019年11月18日12:05:05,16,86.83333333333330,50.666666666666700,49,0,-10.0,291.05767072327100
2019年11月18日12:05:12,17,40.89839426676430,85.40040079752610,49,0,-505.35851728885400,-214.3008465655830
2019年11月18日12:05:20,18,33.0,84.5,46,0,-93.12165055131830,-307.4224971169010
2019年11月18日12:05:28,19,78.00000000000000,85.16666666666670,48,0,427.94262754910000,120.52013043219900
2019年11月18日12:05:35,20,4.0,47.833333333333300,48,0,-213.143022629653,-92.62289219745410
2019年11月18日12:05:44,21,24.666666666666700,85.33333333333330,49,0,-28.63293916309860,-121.25583136055300
2019年11月18日12:05:51,22,4.333333333333330,47.166666666666700,49,0,-177.75007798433100,-299.0059093448840
2019年11月18日12:05:59,23,21.666666666666700,84.0,50,0,135.04649300519600,-163.9594163396880
2019年11月18日12:06:06,24,23.231480916341100,85.23379516601560,50,0,-12.1993070087089,-176.1587233483970
2019年11月18日12:06:14,25,22.5,84.83333333333330,49,0,-17.66264448278750,-193.82136783118400
2019年11月18日12:06:21,26,4.0,46.833333333333300,48,0,-9.401127072104030,-203.2224949032880
2019年11月18日12:06:29,27,60.333333333333300,38.0,51,0,-162.71794429536000,-365.94043919864800
2019年11月18日12:06:36,28,42.166666666666700,3.1666666666666700,34,0,89.79224199006920,-276.14819720857900
2019年11月18日12:06:42,29,25.333333333333300,37.98860422770180,53,1,-478.51117181064100,-754.6593690192210
2019年11月18日12:06:49,30,56.166666666666700,0.5,56,0,-133.06660376188400,-887.7259727811040
2019年11月18日12:06:54,31,59.833333333333300,0.16666666666666700,57,1,-261.5667111954580,-1149.292683976560
2019年11月18日12:07:00,32,70.00333150227860,0.6666666666666670,58,1,207.77734213063000,-941.5153418459320
2019年11月18日12:07:05,33,78.16666666666670,85.16666666666670,58,1,257.8130543201830,-683.7022875257490
2019年11月18日12:07:13,34,78.33333333333330,85.16666666666670,58,0,300.21190827817800,-383.4903792475710
2019年11月18日12:07:21,35,54.667561848958300,0.3333333333333330,57,0,-249.89277439619200,-633.3831536437630
2019年11月18日12:07:26,36,50.833333333333300,3.8333333333333300,57,1,-203.51067030806400,-836.8938239518270
2019年11月18日12:07:31,37,3.0,43.62532043457030,58,1,-641.7047215713420,-1478.5985455231700
2019年11月18日12:07:39,38,27.073445638020800,42.788187662760400,58,0,-390.0451734573280,-1868.643718980500
2019年11月18日12:07:44,39,27.910054524739600,43.5340321858724,58,1,242.40797959624600,-1626.2357393842500
2019年11月18日12:07:53,0,2.8333333333333300,44.81474812825520,58,1,-594.1675014259100,-594.1675014259100
2019年11月18日12:07:59,1,28.0,43.48155212402340,57,1,238.883064820742,-355.28443660516800
2019年11月18日12:08:04,2,3.1666666666666700,44.30200703938800,57,1,-11.665860475081300,-366.9502970802500
2019年11月18日12:08:11,3,9.666666666666670,44.08270772298180,58,0,58.337014558107100,-308.6132825221430
2019年11月18日12:08:17,4,35.5,42.84090677897140,59,1,316.5723518348410,7.959069312698030
2019年11月18日12:08:22,5,3.1666666666666700,39.44514719645180,58,1,-52.24693937934860,-44.287870066650600
2019年11月18日12:08:28,6,71.33333333333330,12.833333333333300,58,1,-5.868760410351120,-50.15663047700170
2019年11月18日12:08:33,7,3.1666666666666700,43.652669270833300,57,1,-6.681519201628130,-56.838149678629800
2019年11月18日12:08:41,8,72.16666666666670,21.333333333333300,58,0,31.833531060262900,-25.00461861836690
2019年11月18日12:08:48,9,34.374735514322900,42.82057189941410,51,0,-386.6105799262950,-411.6151985446620
2019年11月18日12:08:53,10,4.5,45.5,56,1,-1066.1195012316400,-1477.734699776300
2019年11月18日12:09:01,11,4.0,50.833333333333300,53,0,-1169.84694574097,-2647.581645517270
2019年11月18日12:09:06,12,4.0,43.166666666666700,40,1,-11.666623901731700,-2659.2482694190000
2019年11月18日12:09:13,13,4.0,43.0,40,0,-12.7835464165247,-2672.0318158355300
2019年11月18日12:09:21,14,4.5,39.666666666666700,31,0,-8.650798135542180,-2680.6826139710700
2019年11月18日12:09:29,15,3.6666666666666700,51.5,29,0,-960.0459404970890,-3640.7285544681600
2019年11月18日12:09:34,16,3.5,39.43108367919920,29,1,-15.512780626272600,-3656.2413350944300
2019年11月18日12:09:40,17,4.0,47.166666666666700,40,2,-35.99643293566090,-3692.23776803009
2019年11月18日12:09:45,18,3.1666666666666700,43.62213643391930,41,1,-27.74074107289470,-3719.978509102990
2019年11月18日12:09:50,19,3.8333333333333300,55.333333333333300,54,2,-18.158058187171100,-3738.136567290160
2019年11月18日12:09:56,20,3.0,39.4493662516276,41,1,-21.117510513365400,-3759.2540778035200
2019年11月18日12:10:01,21,3.8333333333333300,43.92424011230470,51,2,-46.66867305529080,-3805.922750858810
2019年11月18日12:10:07,22,4.0,52.166666666666700,51,2,-4.326081288460840,-3810.248832147270
2019年11月18日12:10:13,23,8.500000000000000,39.5,22,1,31.58734924093690,-3778.661482906340
2019年11月18日12:10:18,24,2.8333333333333300,44.30701700846350,33,1,-76.6360344573917,-3855.297517363730
2019年11月18日12:10:23,25,27.833333333333300,43.530303955078100,28,2,173.84157076449400,-3681.4559465992300
